home_team_name,away_team_name,match_date,home_team_score,away_team_score,total_goals,is_knockout_stage,home_team_mean_goals,away_team_mean_goals,home_team_mean_conceded,away_team_mean_conceded
Brazil,Italy,1970-06-21,4,1,5,True,2.0789473684210527,1.5421686746987953,0.9473684210526315,0.927710843373494
Brazil,Yugoslavia,1974-06-13,0,0,0,False,2.0789473684210527,1.6216216216216217,0.9473684210526315,1.2432432432432432
West Germany,Chile,1974-06-14,1,0,1,False,2.1129032258064515,1.2121212121212122,1.2419354838709677,1.4848484848484849
East Germany,Australia,1974-06-14,2,0,2,False,0.8333333333333334,0.85,0.8333333333333334,1.85
DR Congo,Scotland,1974-06-14,0,2,2,False,0.0,1.0869565217391304,4.666666666666667,1.7826086956521738
Sweden,Bulgaria,1974-06-15,0,0,0,False,1.5686274509803921,0.8461538461538461,1.4313725490196079,2.0384615384615383
Uruguay,Netherlands,1974-06-15,0,2,2,False,1.5084745762711864,1.7454545454545454,1.2881355932203389,0.9454545454545454
Italy,Haiti,1974-06-15,3,1,4,False,1.5421686746987953,0.6666666666666666,0.927710843373494,4.666666666666667
Poland,Argentina,1974-06-15,3,2,5,False,1.2894736842105263,1.7272727272727273,1.3157894736842106,1.1477272727272727
Australia,West Germany,1974-06-18,0,3,3,False,0.85,2.1129032258064515,1.85,1.2419354838709677
Chile,East Germany,1974-06-18,1,1,2,False,1.2121212121212122,0.8333333333333334,1.4848484848484849,0.8333333333333334
Scotland,Brazil,1974-06-18,0,0,0,False,1.0869565217391304,2.0789473684210527,1.7826086956521738,0.9473684210526315
Yugoslavia,DR Congo,1974-06-18,9,0,9,False,1.6216216216216217,0.0,1.2432432432432432,4.666666666666667
Bulgaria,Uruguay,1974-06-19,1,1,2,False,0.8461538461538461,1.5084745762711864,2.0384615384615383,1.2881355932203389
Netherlands,Sweden,1974-06-19,0,0,0,False,1.7454545454545454,1.5686274509803921,0.9454545454545454,1.4313725490196079
Argentina,Italy,1974-06-19,1,1,2,False,1.7272727272727273,1.5421686746987953,1.1477272727272727,0.927710843373494
Haiti,Poland,1974-06-19,0,7,7,False,0.6666666666666666,1.2894736842105263,4.666666666666667,1.3157894736842106
Australia,Chile,1974-06-22,0,0,0,False,0.85,1.2121212121212122,1.85,1.4848484848484849
Scotland,Yugoslavia,1974-06-22,1,1,2,False,1.0869565217391304,1.6216216216216217,1.7826086956521738,1.2432432432432432
DR Congo,Brazil,1974-06-22,0,3,3,False,0.0,2.0789473684210527,4.666666666666667,0.9473684210526315
East Germany,West Germany,1974-06-22,1,0,1,False,0.8333333333333334,2.1129032258064515,0.8333333333333334,1.2419354838709677
Bulgaria,Netherlands,1974-06-23,1,4,5,False,0.8461538461538461,1.7454545454545454,2.0384615384615383,0.9454545454545454
Sweden,Uruguay,1974-06-23,3,0,3,False,1.5686274509803921,1.5084745762711864,1.4313725490196079,1.2881355932203389
Argentina,Haiti,1974-06-23,4,1,5,False,1.7272727272727273,0.6666666666666666,1.1477272727272727,4.666666666666667
Poland,Italy,1974-06-23,2,1,3,False,1.2894736842105263,1.5421686746987953,1.3157894736842106,0.927710843373494
Yugoslavia,West Germany,1974-06-26,0,2,2,False,1.6216216216216217,2.1129032258064515,1.2432432432432432,1.2419354838709677
Brazil,East Germany,1974-06-26,1,0,1,False,2.0789473684210527,0.8333333333333334,0.9473684210526315,0.8333333333333334
Netherlands,Argentina,1974-06-26,4,0,4,False,1.7454545454545454,1.7272727272727273,0.9454545454545454,1.1477272727272727
Sweden,Poland,1974-06-26,0,1,1,False,1.5686274509803921,1.2894736842105263,1.4313725490196079,1.3157894736842106
Argentina,Brazil,1974-06-30,1,2,3,False,1.7272727272727273,2.0789473684210527,1.1477272727272727,0.9473684210526315
East Germany,Netherlands,1974-06-30,0,2,2,False,0.8333333333333334,1.7454545454545454,0.8333333333333334,0.9454545454545454
Poland,Yugoslavia,1974-06-30,2,1,3,False,1.2894736842105263,1.6216216216216217,1.3157894736842106,1.2432432432432432
West Germany,Sweden,1974-06-30,4,2,6,False,2.1129032258064515,1.5686274509803921,1.2419354838709677,1.4313725490196079
Poland,West Germany,1974-07-03,0,1,1,False,1.2894736842105263,2.1129032258064515,1.3157894736842106,1.2419354838709677
Argentina,East Germany,1974-07-03,1,1,2,False,1.7272727272727273,0.8333333333333334,1.1477272727272727,0.8333333333333334
Netherlands,Brazil,1974-07-03,2,0,2,False,1.7454545454545454,2.0789473684210527,0.9454545454545454,0.9473684210526315
Sweden,Yugoslavia,1974-07-03,2,1,3,False,1.5686274509803921,1.6216216216216217,1.4313725490196079,1.2432432432432432
Brazil,Poland,1974-07-06,0,1,1,True,2.0789473684210527,1.2894736842105263,0.9473684210526315,1.3157894736842106
Netherlands,West Germany,1974-07-07,1,2,3,True,1.7454545454545454,2.1129032258064515,0.9454545454545454,1.2419354838709677
West Germany,Poland,1978-06-01,0,0,0,False,2.1129032258064515,1.2894736842105263,1.2419354838709677,1.3157894736842106
Italy,France,1978-06-02,2,1,3,False,1.5421686746987953,1.8630136986301369,0.927710843373494,1.1643835616438356
Tunisia,Mexico,1978-06-02,3,1,4,False,0.7777777777777778,1.0333333333333334,1.4444444444444444,1.6833333333333333
Argentina,Hungary,1978-06-02,2,1,3,False,1.7272727272727273,2.71875,1.1477272727272727,1.78125
Austria,Spain,1978-06-03,2,1,3,False,1.4827586206896552,1.6119402985074627,1.6206896551724137,1.1194029850746268
Brazil,Sweden,1978-06-03,1,1,2,False,2.0789473684210527,1.5686274509803921,0.9473684210526315,1.4313725490196079
Netherlands,Iran,1978-06-03,3,0,3,False,1.7454545454545454,0.7222222222222222,0.9454545454545454,1.7222222222222223
Peru,Scotland,1978-06-03,3,1,4,False,1.1666666666666667,1.0869565217391304,1.8333333333333333,1.7826086956521738
Italy,Hungary,1978-06-06,3,1,4,False,1.5421686746987953,2.71875,0.927710843373494,1.78125
Poland,Tunisia,1978-06-06,1,0,1,False,1.2894736842105263,0.7777777777777778,1.3157894736842106,1.4444444444444444
West Germany,Mexico,1978-06-06,6,0,6,False,2.1129032258064515,1.0333333333333334,1.2419354838709677,1.6833333333333333
Argentina,France,1978-06-06,2,1,3,False,1.7272727272727273,1.8630136986301369,1.1477272727272727,1.1643835616438356
Austria,Sweden,1978-06-07,1,0,1,False,1.4827586206896552,1.5686274509803921,1.6206896551724137,1.4313725490196079
Brazil,Spain,1978-06-07,0,0,0,False,2.0789473684210527,1.6119402985074627,0.9473684210526315,1.1194029850746268
Netherlands,Peru,1978-06-07,0,0,0,False,1.7454545454545454,1.1666666666666667,0.9454545454545454,1.8333333333333333
Scotland,Iran,1978-06-07,1,1,2,False,1.0869565217391304,0.7222222222222222,1.7826086956521738,1.7222222222222223
France,Hungary,1978-06-10,3,1,4,False,1.8630136986301369,2.71875,1.1643835616438356,1.78125
Poland,Mexico,1978-06-10,3,1,4,False,1.2894736842105263,1.0333333333333334,1.3157894736842106,1.6833333333333333
West Germany,Tunisia,1978-06-10,0,0,0,False,2.1129032258064515,0.7777777777777778,1.2419354838709677,1.4444444444444444
Argentina,Italy,1978-06-10,0,1,1,False,1.7272727272727273,1.5421686746987953,1.1477272727272727,0.927710843373494
Brazil,Austria,1978-06-11,1,0,1,False,2.0789473684210527,1.4827586206896552,0.9473684210526315,1.6206896551724137
Spain,Sweden,1978-06-11,1,0,1,False,1.6119402985074627,1.5686274509803921,1.1194029850746268,1.4313725490196079
Peru,Iran,1978-06-11,4,1,5,False,1.1666666666666667,0.7222222222222222,1.8333333333333333,1.7222222222222223
Scotland,Netherlands,1978-06-11,3,2,5,False,1.0869565217391304,1.7454545454545454,1.7826086956521738,0.9454545454545454
Austria,Netherlands,1978-06-14,1,5,6,False,1.4827586206896552,1.7454545454545454,1.6206896551724137,0.9454545454545454
Italy,West Germany,1978-06-14,0,0,0,False,1.5421686746987953,2.1129032258064515,0.927710843373494,1.2419354838709677
Brazil,Peru,1978-06-14,3,0,3,False,2.0789473684210527,1.1666666666666667,0.9473684210526315,1.8333333333333333
Argentina,Poland,1978-06-14,2,0,2,False,1.7272727272727273,1.2894736842105263,1.1477272727272727,1.3157894736842106
Peru,Poland,1978-06-18,0,1,1,False,1.1666666666666667,1.2894736842105263,1.8333333333333333,1.3157894736842106
Italy,Austria,1978-06-18,1,0,1,False,1.5421686746987953,1.4827586206896552,0.927710843373494,1.6206896551724137
Netherlands,West Germany,1978-06-18,2,2,4,False,1.7454545454545454,2.1129032258064515,0.9454545454545454,1.2419354838709677
Argentina,Brazil,1978-06-18,0,0,0,False,1.7272727272727273,2.0789473684210527,1.1477272727272727,0.9473684210526315
Austria,West Germany,1978-06-21,3,2,5,False,1.4827586206896552,2.1129032258064515,1.6206896551724137,1.2419354838709677
Italy,Netherlands,1978-06-21,1,2,3,False,1.5421686746987953,1.7454545454545454,0.927710843373494,0.9454545454545454
Brazil,Poland,1978-06-21,3,1,4,False,2.0789473684210527,1.2894736842105263,0.9473684210526315,1.3157894736842106
Argentina,Peru,1978-06-21,6,0,6,False,1.7272727272727273,1.1666666666666667,1.1477272727272727,1.8333333333333333
Brazil,Italy,1978-06-24,2,1,3,True,2.0789473684210527,1.5421686746987953,0.9473684210526315,0.927710843373494
Argentina,Netherlands,1978-06-25,3,1,4,True,1.7272727272727273,1.7454545454545454,1.1477272727272727,0.9454545454545454
Argentina,Belgium,1982-06-13,0,1,1,False,1.7272727272727273,1.3529411764705883,1.1477272727272727,1.4509803921568627
Italy,Poland,1982-06-14,0,0,0,False,1.5421686746987953,1.2894736842105263,0.927710843373494,1.3157894736842106
Brazil,Soviet Union,1982-06-14,2,1,3,False,2.0789473684210527,1.7096774193548387,0.9473684210526315,1.096774193548387
Peru,Cameroon,1982-06-15,0,0,0,False,1.1666666666666667,0.8461538461538461,1.8333333333333333,1.8076923076923077
Hungary,El Salvador,1982-06-15,10,1,11,False,2.71875,0.16666666666666666,1.78125,3.6666666666666665
Scotland,New Zealand,1982-06-15,5,2,7,False,1.0869565217391304,0.6666666666666666,1.7826086956521738,2.3333333333333335
West Germany,Algeria,1982-06-16,1,2,3,False,2.1129032258064515,1.0,1.2419354838709677,1.4615384615384615
England,France,1982-06-16,3,1,4,False,1.4054054054054055,1.8630136986301369,0.918918918918919,1.1643835616438356
Spain,Honduras,1982-06-16,1,1,2,False,1.6119402985074627,0.3333333333333333,1.1194029850746268,1.5555555555555556
Chile,Austria,1982-06-17,0,1,1,False,1.2121212121212122,1.4827586206896552,1.4848484848484849,1.6206896551724137
Czechia,Kuwait,1982-06-17,1,1,2,False,1.4242424242424243,0.6666666666666666,1.4848484848484849,2.0
Yugoslavia,Northern Ireland,1982-06-17,0,0,0,False,1.6216216216216217,1.0,1.2432432432432432,1.7692307692307692
Italy,Peru,1982-06-18,1,1,2,False,1.5421686746987953,1.1666666666666667,0.927710843373494,1.8333333333333333
Argentina,Hungary,1982-06-18,4,1,5,False,1.7272727272727273,2.71875,1.1477272727272727,1.78125
Brazil,Scotland,1982-06-18,4,1,5,False,2.0789473684210527,1.0869565217391304,0.9473684210526315,1.7826086956521738
Poland,Cameroon,1982-06-19,0,0,0,False,1.2894736842105263,0.8461538461538461,1.3157894736842106,1.8076923076923077
Belgium,El Salvador,1982-06-19,1,0,1,False,1.3529411764705883,0.16666666666666666,1.4509803921568627,3.6666666666666665
Soviet Union,New Zealand,1982-06-19,3,0,3,False,1.7096774193548387,0.6666666666666666,1.096774193548387,2.3333333333333335
West Germany,Chile,1982-06-20,4,1,5,False,2.1129032258064515,1.2121212121212122,1.2419354838709677,1.4848484848484849
England,Czechia,1982-06-20,2,0,2,False,1.4054054054054055,1.4242424242424243,0.918918918918919,1.4848484848484849
Spain,Yugoslavia,1982-06-20,2,1,3,False,1.6119402985074627,1.6216216216216217,1.1194029850746268,1.2432432432432432
Algeria,Austria,1982-06-21,0,2,2,False,1.0,1.4827586206896552,1.4615384615384615,1.6206896551724137
France,Kuwait,1982-06-21,4,1,5,False,1.8630136986301369,0.6666666666666666,1.1643835616438356,2.0
Honduras,Northern Ireland,1982-06-21,1,1,2,False,0.3333333333333333,1.0,1.5555555555555556,1.7692307692307692
Poland,Peru,1982-06-22,5,1,6,False,1.2894736842105263,1.1666666666666667,1.3157894736842106,1.8333333333333333
Belgium,Hungary,1982-06-22,1,1,2,False,1.3529411764705883,2.71875,1.4509803921568627,1.78125
Soviet Union,Scotland,1982-06-22,2,2,4,False,1.7096774193548387,1.0869565217391304,1.096774193548387,1.7826086956521738
Italy,Cameroon,1982-06-23,1,1,2,False,1.5421686746987953,0.8461538461538461,0.927710843373494,1.8076923076923077
Argentina,El Salvador,1982-06-23,2,0,2,False,1.7272727272727273,0.16666666666666666,1.1477272727272727,3.6666666666666665
Brazil,New Zealand,1982-06-23,4,0,4,False,2.0789473684210527,0.6666666666666666,0.9473684210526315,2.3333333333333335
Algeria,Chile,1982-06-24,3,2,5,False,1.0,1.2121212121212122,1.4615384615384615,1.4848484848484849
France,Czechia,1982-06-24,1,1,2,False,1.8630136986301369,1.4242424242424243,1.1643835616438356,1.4848484848484849
Honduras,Yugoslavia,1982-06-24,0,1,1,False,0.3333333333333333,1.6216216216216217,1.5555555555555556,1.2432432432432432
West Germany,Austria,1982-06-25,1,0,1,False,2.1129032258064515,1.4827586206896552,1.2419354838709677,1.6206896551724137
England,Kuwait,1982-06-25,1,0,1,False,1.4054054054054055,0.6666666666666666,0.918918918918919,2.0
Spain,Northern Ireland,1982-06-25,0,1,1,False,1.6119402985074627,1.0,1.1194029850746268,1.7692307692307692
Austria,France,1982-06-28,0,1,1,False,1.4827586206896552,1.8630136986301369,1.6206896551724137,1.1643835616438356
Poland,Belgium,1982-06-28,3,0,3,False,1.2894736842105263,1.3529411764705883,1.3157894736842106,1.4509803921568627
Italy,Argentina,1982-06-29,2,1,3,False,1.5421686746987953,1.7272727272727273,0.927710843373494,1.1477272727272727
West Germany,England,1982-06-29,0,0,0,False,2.1129032258064515,1.4054054054054055,1.2419354838709677,0.918918918918919
Austria,Northern Ireland,1982-07-01,2,2,4,False,1.4827586206896552,1.0,1.6206896551724137,1.7692307692307692
Belgium,Soviet Union,1982-07-01,0,1,1,False,1.3529411764705883,1.7096774193548387,1.4509803921568627,1.096774193548387
Argentina,Brazil,1982-07-02,1,3,4,False,1.7272727272727273,2.0789473684210527,1.1477272727272727,0.9473684210526315
West Germany,Spain,1982-07-02,2,1,3,False,2.1129032258064515,1.6119402985074627,1.2419354838709677,1.1194029850746268
France,Northern Ireland,1982-07-04,4,1,5,False,1.8630136986301369,1.0,1.1643835616438356,1.7692307692307692
Soviet Union,Poland,1982-07-04,0,0,0,False,1.7096774193548387,1.2894736842105263,1.096774193548387,1.3157894736842106
Italy,Brazil,1982-07-05,3,2,5,False,1.5421686746987953,2.0789473684210527,0.927710843373494,0.9473684210526315
Spain,England,1982-07-05,0,0,0,False,1.6119402985074627,1.4054054054054055,1.1194029850746268,0.918918918918919
Poland,Italy,1982-07-08,0,2,2,True,1.2894736842105263,1.5421686746987953,1.3157894736842106,0.927710843373494
West Germany,France,1982-07-08,3,3,6,True,2.1129032258064515,1.8630136986301369,1.2419354838709677,1.1643835616438356
Poland,France,1982-07-10,3,2,5,True,1.2894736842105263,1.8630136986301369,1.3157894736842106,1.1643835616438356
Italy,West Germany,1982-07-11,3,1,4,True,1.5421686746987953,2.1129032258064515,0.927710843373494,1.2419354838709677
Bulgaria,Italy,1986-05-31,1,1,2,False,0.8461538461538461,1.5421686746987953,2.0384615384615383,0.927710843373494
Spain,Brazil,1986-06-01,0,1,1,False,1.6119402985074627,2.0789473684210527,1.1194029850746268,0.9473684210526315
Canada,France,1986-06-01,0,1,1,False,0.3333333333333333,1.8630136986301369,2.0,1.1643835616438356
Argentina,South Korea,1986-06-02,3,1,4,False,1.7272727272727273,1.0263157894736843,1.1477272727272727,2.0526315789473686
Soviet Union,Hungary,1986-06-02,6,0,6,False,1.7096774193548387,2.71875,1.096774193548387,1.78125
Morocco,Poland,1986-06-02,0,0,0,False,0.8695652173913043,1.2894736842105263,1.173913043478261,1.3157894736842106
Belgium,Mexico,1986-06-03,1,2,3,False,1.3529411764705883,1.0333333333333334,1.4509803921568627,1.6833333333333333
Algeria,Northern Ireland,1986-06-03,1,1,2,False,1.0,1.0,1.4615384615384615,1.7692307692307692
Portugal,England,1986-06-03,1,0,1,False,1.7428571428571429,1.4054054054054055,1.1714285714285715,0.918918918918919
Paraguay,Iraq,1986-06-04,1,0,1,False,1.1111111111111112,0.3333333333333333,1.4074074074074074,1.3333333333333333
Uruguay,West Germany,1986-06-04,1,1,2,False,1.5084745762711864,2.1129032258064515,1.2881355932203389,1.2419354838709677
Scotland,Denmark,1986-06-04,0,1,1,False,1.0869565217391304,1.3478260869565217,1.7826086956521738,1.2608695652173914
Italy,Argentina,1986-06-05,1,1,2,False,1.5421686746987953,1.7272727272727273,0.927710843373494,1.1477272727272727
France,Soviet Union,1986-06-05,1,1,2,False,1.8630136986301369,1.7096774193548387,1.1643835616438356,1.096774193548387
South Korea,Bulgaria,1986-06-05,1,1,2,False,1.0263157894736843,0.8461538461538461,2.0526315789473686,2.0384615384615383
Hungary,Canada,1986-06-06,2,0,2,False,2.71875,0.3333333333333333,1.78125,2.0
Brazil,Algeria,1986-06-06,1,0,1,False,2.0789473684210527,1.0,0.9473684210526315,1.4615384615384615
England,Morocco,1986-06-06,0,0,0,False,1.4054054054054055,0.8695652173913043,0.918918918918919,1.173913043478261
Mexico,Paraguay,1986-06-07,1,1,2,False,1.0333333333333334,1.1111111111111112,1.6833333333333333,1.4074074074074074
Northern Ireland,Spain,1986-06-07,1,2,3,False,1.0,1.6119402985074627,1.7692307692307692,1.1194029850746268
Poland,Portugal,1986-06-07,1,0,1,False,1.2894736842105263,1.7428571428571429,1.3157894736842106,1.1714285714285715
Iraq,Belgium,1986-06-08,1,2,3,False,0.3333333333333333,1.3529411764705883,1.3333333333333333,1.4509803921568627
West Germany,Scotland,1986-06-08,2,1,3,False,2.1129032258064515,1.0869565217391304,1.2419354838709677,1.7826086956521738
Denmark,Uruguay,1986-06-08,6,1,7,False,1.3478260869565217,1.5084745762711864,1.2608695652173914,1.2881355932203389
Hungary,France,1986-06-09,0,3,3,False,2.71875,1.8630136986301369,1.78125,1.1643835616438356
Soviet Union,Canada,1986-06-09,2,0,2,False,1.7096774193548387,0.3333333333333333,1.096774193548387,2.0
Argentina,Bulgaria,1986-06-10,2,0,2,False,1.7272727272727273,0.8461538461538461,1.1477272727272727,2.0384615384615383
South Korea,Italy,1986-06-10,2,3,5,False,1.0263157894736843,1.5421686746987953,2.0526315789473686,0.927710843373494
Iraq,Mexico,1986-06-11,0,1,1,False,0.3333333333333333,1.0333333333333334,1.3333333333333333,1.6833333333333333
Paraguay,Belgium,1986-06-11,2,2,4,False,1.1111111111111112,1.3529411764705883,1.4074074074074074,1.4509803921568627
England,Poland,1986-06-11,3,0,3,False,1.4054054054054055,1.2894736842105263,0.918918918918919,1.3157894736842106
Portugal,Morocco,1986-06-11,1,3,4,False,1.7428571428571429,0.8695652173913043,1.1714285714285715,1.173913043478261
Algeria,Spain,1986-06-12,0,3,3,False,1.0,1.6119402985074627,1.4615384615384615,1.1194029850746268
Northern Ireland,Brazil,1986-06-12,0,3,3,False,1.0,2.0789473684210527,1.7692307692307692,0.9473684210526315
Denmark,West Germany,1986-06-13,2,0,2,False,1.3478260869565217,2.1129032258064515,1.2608695652173914,1.2419354838709677
Scotland,Uruguay,1986-06-13,0,0,0,False,1.0869565217391304,1.5084745762711864,1.7826086956521738,1.2881355932203389
Mexico,Bulgaria,1986-06-15,2,0,2,True,1.0333333333333334,0.8461538461538461,1.6833333333333333,2.0384615384615383
Soviet Union,Belgium,1986-06-15,3,4,7,True,1.7096774193548387,1.3529411764705883,1.096774193548387,1.4509803921568627
Brazil,Poland,1986-06-16,4,0,4,True,2.0789473684210527,1.2894736842105263,0.9473684210526315,1.3157894736842106
Argentina,Uruguay,1986-06-16,1,0,1,True,1.7272727272727273,1.5084745762711864,1.1477272727272727,1.2881355932203389
Italy,France,1986-06-17,0,2,2,True,1.5421686746987953,1.8630136986301369,0.927710843373494,1.1643835616438356
Morocco,West Germany,1986-06-17,0,1,1,True,0.8695652173913043,2.1129032258064515,1.173913043478261,1.2419354838709677
England,Paraguay,1986-06-18,3,0,3,True,1.4054054054054055,1.1111111111111112,0.918918918918919,1.4074074074074074
Denmark,Spain,1986-06-18,1,5,6,True,1.3478260869565217,1.6119402985074627,1.2608695652173914,1.1194029850746268
Brazil,France,1986-06-21,1,1,2,True,2.0789473684210527,1.8630136986301369,0.9473684210526315,1.1643835616438356
West Germany,Mexico,1986-06-21,0,0,0,True,2.1129032258064515,1.0333333333333334,1.2419354838709677,1.6833333333333333
Argentina,England,1986-06-22,2,1,3,True,1.7272727272727273,1.4054054054054055,1.1477272727272727,0.918918918918919
Spain,Belgium,1986-06-22,1,1,2,True,1.6119402985074627,1.3529411764705883,1.1194029850746268,1.4509803921568627
France,West Germany,1986-06-25,0,2,2,True,1.8630136986301369,2.1129032258064515,1.1643835616438356,1.2419354838709677
Argentina,Belgium,1986-06-25,2,0,2,True,1.7272727272727273,1.3529411764705883,1.1477272727272727,1.4509803921568627
Belgium,France,1986-06-28,2,4,6,True,1.3529411764705883,1.8630136986301369,1.4509803921568627,1.1643835616438356
Argentina,West Germany,1986-06-29,3,2,5,True,1.7272727272727273,2.1129032258064515,1.1477272727272727,1.2419354838709677
Argentina,Cameroon,1990-06-08,0,1,1,False,1.7272727272727273,0.8461538461538461,1.1477272727272727,1.8076923076923077
Soviet Union,Romania,1990-06-09,0,2,2,False,1.7096774193548387,1.4285714285714286,1.096774193548387,1.5238095238095237
United Arab Emirates,Colombia,1990-06-09,0,2,2,False,0.6666666666666666,1.4545454545454546,3.6666666666666665,1.3636363636363635
Italy,Austria,1990-06-09,1,0,1,False,1.5421686746987953,1.4827586206896552,0.927710843373494,1.6206896551724137
USA,Czechia,1990-06-10,1,5,6,False,1.0810810810810811,1.4242424242424243,1.7837837837837838,1.4848484848484849
Brazil,Sweden,1990-06-10,2,1,3,False,2.0789473684210527,1.5686274509803921,0.9473684210526315,1.4313725490196079
West Germany,Yugoslavia,1990-06-10,4,1,5,False,2.1129032258064515,1.6216216216216217,1.2419354838709677,1.2432432432432432
Costa Rica,Scotland,1990-06-11,1,0,1,False,1.0476190476190477,1.0869565217391304,1.8571428571428572,1.7826086956521738
England,Republic of Ireland,1990-06-11,1,1,2,False,1.4054054054054055,0.7692307692307693,0.918918918918919,0.7692307692307693
Belgium,South Korea,1990-06-12,2,0,2,False,1.3529411764705883,1.0263157894736843,1.4509803921568627,2.0526315789473686
Netherlands,Egypt,1990-06-12,1,1,2,False,1.7454545454545454,0.7142857142857143,0.9454545454545454,1.7142857142857142
Uruguay,Spain,1990-06-13,0,0,0,False,1.5084745762711864,1.6119402985074627,1.2881355932203389,1.1194029850746268
Argentina,Soviet Union,1990-06-13,2,0,2,False,1.7272727272727273,1.7096774193548387,1.1477272727272727,1.096774193548387
Cameroon,Romania,1990-06-14,2,1,3,False,0.8461538461538461,1.4285714285714286,1.8076923076923077,1.5238095238095237
Yugoslavia,Colombia,1990-06-14,1,0,1,False,1.6216216216216217,1.4545454545454546,1.2432432432432432,1.3636363636363635
Italy,USA,1990-06-14,1,0,1,False,1.5421686746987953,1.0810810810810811,0.927710843373494,1.7837837837837838
Austria,Czechia,1990-06-15,0,1,1,False,1.4827586206896552,1.4242424242424243,1.6206896551724137,1.4848484848484849
West Germany,United Arab Emirates,1990-06-15,5,1,6,False,2.1129032258064515,0.6666666666666666,1.2419354838709677,3.6666666666666665
Brazil,Costa Rica,1990-06-16,1,0,1,False,2.0789473684210527,1.0476190476190477,0.9473684210526315,1.8571428571428572
Sweden,Scotland,1990-06-16,1,2,3,False,1.5686274509803921,1.0869565217391304,1.4313725490196079,1.7826086956521738
England,Netherlands,1990-06-16,0,0,0,False,1.4054054054054055,1.7454545454545454,0.918918918918919,0.9454545454545454
Republic of Ireland,Egypt,1990-06-17,0,0,0,False,0.7692307692307693,0.7142857142857143,0.7692307692307693,1.7142857142857142
Belgium,Uruguay,1990-06-17,3,1,4,False,1.3529411764705883,1.5084745762711864,1.4509803921568627,1.2881355932203389
South Korea,Spain,1990-06-17,1,3,4,False,1.0263157894736843,1.6119402985074627,2.0526315789473686,1.1194029850746268
Argentina,Romania,1990-06-18,1,1,2,False,1.7272727272727273,1.4285714285714286,1.1477272727272727,1.5238095238095237
Cameroon,Soviet Union,1990-06-18,0,4,4,False,0.8461538461538461,1.7096774193548387,1.8076923076923077,1.096774193548387
West Germany,Colombia,1990-06-19,1,1,2,False,2.1129032258064515,1.4545454545454546,1.2419354838709677,1.3636363636363635
Yugoslavia,United Arab Emirates,1990-06-19,4,1,5,False,1.6216216216216217,0.6666666666666666,1.2432432432432432,3.6666666666666665
Austria,USA,1990-06-19,2,1,3,False,1.4827586206896552,1.0810810810810811,1.6206896551724137,1.7837837837837838
Italy,Czechia,1990-06-19,2,0,2,False,1.5421686746987953,1.4242424242424243,0.927710843373494,1.4848484848484849
Brazil,Scotland,1990-06-20,1,0,1,False,2.0789473684210527,1.0869565217391304,0.9473684210526315,1.7826086956521738
Sweden,Costa Rica,1990-06-20,1,2,3,False,1.5686274509803921,1.0476190476190477,1.4313725490196079,1.8571428571428572
Belgium,Spain,1990-06-21,1,2,3,False,1.3529411764705883,1.6119402985074627,1.4509803921568627,1.1194029850746268
South Korea,Uruguay,1990-06-21,0,1,1,False,1.0263157894736843,1.5084745762711864,2.0526315789473686,1.2881355932203389
England,Egypt,1990-06-21,1,0,1,False,1.4054054054054055,0.7142857142857143,0.918918918918919,1.7142857142857142
Republic of Ireland,Netherlands,1990-06-21,1,1,2,False,0.7692307692307693,1.7454545454545454,0.7692307692307693,0.9454545454545454
Cameroon,Colombia,1990-06-23,2,1,3,True,0.8461538461538461,1.4545454545454546,1.8076923076923077,1.3636363636363635
Czechia,Costa Rica,1990-06-23,4,1,5,True,1.4242424242424243,1.0476190476190477,1.4848484848484849,1.8571428571428572
Brazil,Argentina,1990-06-24,0,1,1,True,2.0789473684210527,1.7272727272727273,0.9473684210526315,1.1477272727272727
West Germany,Netherlands,1990-06-24,2,1,3,True,2.1129032258064515,1.7454545454545454,1.2419354838709677,0.9454545454545454
Republic of Ireland,Romania,1990-06-25,0,0,0,True,0.7692307692307693,1.4285714285714286,0.7692307692307693,1.5238095238095237
Italy,Uruguay,1990-06-25,2,0,2,True,1.5421686746987953,1.5084745762711864,0.927710843373494,1.2881355932203389
Spain,Yugoslavia,1990-06-26,1,2,3,True,1.6119402985074627,1.6216216216216217,1.1194029850746268,1.2432432432432432
England,Belgium,1990-06-26,1,0,1,True,1.4054054054054055,1.3529411764705883,0.918918918918919,1.4509803921568627
Argentina,Yugoslavia,1990-06-30,0,0,0,True,1.7272727272727273,1.6216216216216217,1.1477272727272727,1.2432432432432432
Republic of Ireland,Italy,1990-06-30,0,1,1,True,0.7692307692307693,1.5421686746987953,0.7692307692307693,0.927710843373494
Czechia,West Germany,1990-07-01,0,1,1,True,1.4242424242424243,2.1129032258064515,1.4848484848484849,1.2419354838709677
Cameroon,England,1990-07-01,2,3,5,True,0.8461538461538461,1.4054054054054055,1.8076923076923077,0.918918918918919
Argentina,Italy,1990-07-03,1,1,2,True,1.7272727272727273,1.5421686746987953,1.1477272727272727,0.927710843373494
West Germany,England,1990-07-04,1,1,2,True,2.1129032258064515,1.4054054054054055,1.2419354838709677,0.918918918918919
Italy,England,1990-07-07,2,1,3,True,1.5421686746987953,1.4054054054054055,0.927710843373494,0.918918918918919
West Germany,Argentina,1990-07-08,1,0,1,True,2.1129032258064515,1.7272727272727273,1.2419354838709677,1.1477272727272727
